"Term","Audience","Product","Code_Vendor","Code_Medium","Date","Impressions","Clicks","Bounces","Sessions","Swipes","CTR","SwipeUpRatePct","UPV","BR","Av_TOP","ClickableCompRate","VTR","CTOR","OpenRate","Sends","ViewRate","ClickableCompletions","Completions","Opens","LIOpens","LIClicks","Engagements","LICTOR","EngRate","EngagementRate","Master_Exits","Master_Pageviews","Master_Time_On_Page","Cost","Avg_RR","Results","Views"
"FA19","CU","GR","FB","VID",2019-03-25,2981,9,0,0,0,0.3,0,0,NA,NA,Inf,5.94,44.44,NA,0,84.9,0,177,4,0,0,624,NA,Inf,20.93,0,0,0,14.28,NA,NA,2531
"FA19","CU","GR","FB","VID",2019-03-26,3073,5,1,1,0,0.16,0,1,100,NA,Inf,4.72,60,NA,0,84.84,0,145,3,0,0,688,NA,Inf,22.39,1,1,0,14.84,NA,NA,2607
"FA19","CU","GR","FB","VID",2019-03-27,3144,6,0,0,0,0.19,0,0,NA,NA,Inf,4.2,16.67,NA,0,84.35,0,132,1,0,0,577,NA,Inf,18.35,0,0,0,16.73,NA,NA,2652
"FA19","CU","GR","FB","VID",2019-03-28,3017,10,2,2,0,0.33,0,2,100,NA,Inf,5.37,60,NA,0,81.47,0,162,6,0,0,540,NA,Inf,17.9,2,2,0,17.49,NA,NA,2458
"FA19","CU","GR","FB","VID",2019-03-29,2568,10,0,0,0,0.39,0,0,NA,NA,Inf,6.35,70,NA,0,84.38,0,163,7,0,0,469,NA,Inf,18.26,0,0,0,14.94,NA,NA,2167
"FA19","CU","GR","FB","VID",2019-03-30,3184,11,3,3,0,0.35,0,3,100,NA,Inf,6.12,72.73,NA,0,84.83,0,195,8,0,0,620,NA,Inf,19.47,3,3,0,17.86,NA,NA,2701
"FA19","CU","GR","FB","VID",2019-03-31,3115,7,0,0,0,0.22,0,0,NA,NA,Inf,5.78,42.86,NA,0,83.15,0,180,3,0,0,541,NA,Inf,17.37,0,0,0,15.58,NA,NA,2590
"FA19","CU","GR","FB","VID",2019-04-01,2944,11,0,0,0,0.37,0,0,NA,NA,Inf,5.84,81.82,NA,0,83.32,0,172,9,0,0,541,NA,Inf,18.38,0,0,0,13.12,NA,NA,2453
"FA19","CU","GR","FB","VID",2019-04-02,3276,3,1,1,0,0.09,0,1,100,NA,Inf,6.84,100,NA,0,83.21,0,224,3,0,0,638,NA,Inf,19.47,1,1,0,15.1,NA,NA,2726
"FA19","CU","GR","FB","VID",2019-04-03,2871,11,2,2,0,0.38,0,2,100,NA,Inf,4.53,72.73,NA,0,81.57,0,130,8,0,0,456,NA,Inf,15.88,2,2,0,14.38,NA,NA,2342
"FA19","CU","GR","FB","VID",2019-04-04,3002,12,2,2,0,0.4,0,2,100,NA,Inf,6.3,66.67,NA,0,82.61,0,189,8,0,0,609,NA,Inf,20.29,2,2,0,14.44,NA,NA,2480
"FA19","CU","GR","FB","VID",2019-04-05,3237,12,2,2,0,0.37,0,2,100,NA,Inf,5.99,33.33,NA,0,83.78,0,194,4,0,0,583,NA,Inf,18.01,2,2,0,16.95,NA,NA,2712
"FA19","CU","GR","FB","VID",2019-04-06,3471,7,2,2,0,0.2,0,2,100,NA,Inf,4.98,57.14,NA,0,81.99,0,173,4,0,0,549,NA,Inf,15.82,2,2,0,17.81,NA,NA,2846
"FA19","CU","GR","FB","VID",2019-04-07,3242,18,6,6,0,0.56,0,6,100,NA,Inf,5.52,88.89,NA,0,80.23,0,179,16,0,0,608,NA,Inf,18.75,6,6,0,15.63,NA,NA,2601
"FA19","CU","GR","FB","VID",2019-04-08,2984,16,3,3,0,0.54,0,3,100,NA,Inf,5.63,50,NA,0,79.76,0,168,8,0,0,586,NA,Inf,19.64,3,3,0,14.39,NA,NA,2380
"FA19","CU","GR","FB","VID",2019-04-09,3306,14,5,5,0,0.42,0,5,100,NA,Inf,6.17,18707.14,NA,0,79.22,0,204,2619,0,0,713,NA,Inf,21.57,5,5,0,15.69,NA,NA,2619
"FA19","CU","GR","FB","VID",2019-04-10,3421,12,3,3,0,0.35,0,3,100,NA,Inf,6.14,22608.33,NA,0,79.3,0,210,2713,0,0,676,NA,Inf,19.76,3,3,0,16.87,NA,NA,2713
"FA19","CU","GR","FB","VID",2019-04-11,3320,14,2,2,0,0.42,0,2,100,NA,Inf,4.67,18871.43,NA,0,79.58,0,155,2642,0,0,576,NA,Inf,17.35,2,2,0,17.74,NA,NA,2642
"FA19","CU","GR","FB","VID",2019-04-12,3623,8,1,1,0,0.22,0,1,100,NA,Inf,2.95,35800,NA,0,79.05,0,107,2864,0,0,552,NA,Inf,15.24,1,1,0,19.91,NA,NA,2864
"FA19","CU","GR","FB","VID",2019-04-13,3634,18,0,1,0,0.5,0,1,0, 00:00:20.0,Inf,3.77,14211.11,NA,0,70.39,0,137,2558,0,0,507,NA,Inf,13.95,1,2,22,20.13,NA,NA,2558
"FA19","CU","GR","FB","VID",2019-04-14,3899,15,1,1,0,0.38,0,1,100,NA,Inf,2.95,16220,NA,0,62.4,0,115,2433,0,0,530,NA,Inf,13.59,1,1,0,19.58,NA,NA,2433
"FA19","CU","GR","FB","VID",2019-04-15,3621,13,2,2,0,0.36,0,2,100,NA,Inf,4,19715.38,NA,0,70.78,0,145,2563,0,0,616,NA,Inf,17.01,2,2,0,16.53,NA,NA,2563
"FA19","CU","GR","FB","VID",2019-04-16,3016,9,2,2,0,0.3,0,2,100,NA,Inf,4.94,26766.67,NA,0,79.87,0,149,2409,0,0,597,NA,Inf,19.79,2,2,0,13.49,NA,NA,2409
"FA19","CU","GR","FB","VID",2019-04-17,3108,8,3,3,0,0.26,0,3,100,NA,Inf,4.28,30575,NA,0,78.7,0,133,2446,0,0,591,NA,Inf,19.02,3,3,0,15.29,NA,NA,2446
"FA19","CU","GR","FB","VID",2019-04-18,3415,14,4,4,0,0.41,0,4,100,NA,Inf,4.16,19457.14,NA,0,79.77,0,142,2724,0,0,603,NA,Inf,17.66,4,4,0,17.13,NA,NA,2724
"FA19","CU","GR","FB","VID",2019-04-19,3239,16,2,2,0,0.49,0,2,100,NA,Inf,4.41,16531.25,NA,0,81.66,0,143,2645,0,0,567,NA,Inf,17.51,2,2,0,16.14,NA,NA,2645
"FA19","CU","GR","FB","VID",2019-04-20,3514,11,3,3,0,0.31,0,3,100,NA,Inf,3.44,25845.45,NA,0,80.9,0,121,2843,0,0,599,NA,Inf,17.05,3,3,0,17.68,NA,NA,2843
"FA19","CU","GR","FB","VID",2019-04-21,3486,16,6,7,0,0.46,0,7,85.71, 00:00:50.0,Inf,4.16,17393.75,NA,0,79.83,0,145,2783,0,0,547,NA,Inf,15.69,7,8,49,15.56,NA,NA,2783
"FA19","CU","GR","FB","VID",2019-04-22,3097,12,2,3,0,0.39,0,3,66.67, 00:00:50.0,Inf,3.2,20141.67,NA,0,78.04,0,99,2417,0,0,472,NA,Inf,15.24,3,4,52,14.54,NA,NA,2417
"FA19","CU","GR","FB","VID",2019-04-23,3156,17,5,5,0,0.54,0,5,100,NA,Inf,3.68,70.59,NA,0,78.26,0,116,12,0,0,556,NA,Inf,17.62,5,5,0,15.79,NA,NA,2470
"FA19","CU","GR","FB","VID",2019-04-24,2852,9,2,2,0,0.32,0,2,100,NA,Inf,4.66,77.78,NA,0,79.63,0,133,7,0,0,517,NA,Inf,18.13,2,2,0,14.2,NA,NA,2271
"FA19","CU","GR","FB","VID",2019-04-25,2990,7,1,1,0,0.23,0,1,100,NA,Inf,5.18,57.14,NA,0,77.83,0,155,4,0,0,546,NA,Inf,18.26,1,1,0,14.8,NA,NA,2327
"FA19","CU","GR","FB","VID",2019-04-26,3172,17,9,9,0,0.54,0,9,100,NA,Inf,4.16,70.59,NA,0,74.34,0,132,12,0,0,586,NA,Inf,18.47,9,9,0,15.85,NA,NA,2358
"FA19","CU","GR","FB","VID",2019-04-27,3477,11,3,4,0,0.32,0,4,75, 00:01:10.0,Inf,4,72.73,NA,0,77.88,0,139,8,0,0,606,NA,Inf,17.43,4,5,71,17.75,NA,NA,2708
"FA19","CU","GR","FB","VID",2019-04-28,3405,19,7,8,0,0.56,0,8,87.5, 00:00:10.0,Inf,4.05,89.47,NA,0,76.71,0,138,17,0,0,593,NA,Inf,17.42,8,9,9,17.31,NA,NA,2612
"FA19","CU","GR","FB","VID",2019-04-29,3179,19,9,12,0,0.6,0,12,75, 00:00:10.0,Inf,3.21,89.47,NA,0,76.09,0,102,17,0,0,497,NA,Inf,15.63,12,15,33,17.59,NA,NA,2419
"FA19","CU","GR","FB","VID",2019-04-30,1818,13,6,7,0,0.72,0,7,85.71, 00:00:05.0,Inf,3.69,76.92,NA,0,78.99,0,67,10,0,0,292,NA,Inf,16.06,7,8,4,10.52,NA,NA,1436
"FA19","CU","GR","FB","VID",2019-07-10,0,0,1,1,0,NA,NA,1,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-08-07,0,0,2,2,0,NA,NA,2,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,2,0,0,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-08-10,0,0,0,2,0,NA,NA,2,0, 00:00:00.0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,4,0,0,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-08-28,0,0,4,4,0,NA,NA,4,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,4,4,0,0,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-01,1256,5,0,0,0,0.4,0,0,NA,NA,Inf,0,20,NA,0,0,0,0,1,0,0,7,NA,Inf,0.56,0,0,0,10.76,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-02,2164,5,0,0,0,0.23,0,0,NA,NA,Inf,0,40,NA,0,0,0,0,2,0,0,6,NA,Inf,0.28,0,0,0,20.17,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-03,2285,9,0,0,0,0.39,0,0,NA,NA,Inf,0,44.44,NA,0,0,0,0,4,0,0,6,NA,Inf,0.26,0,0,0,19.39,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-04,2096,5,0,0,0,0.24,0,0,NA,NA,Inf,0,80,NA,0,0,0,0,4,0,0,6,NA,Inf,0.29,0,0,0,18.19,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-05,933,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,9.29,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-06,2216,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,19.25,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-07,2140,5,1,1,0,0.23,0,1,100,NA,Inf,0,80,NA,0,0,0,0,4,0,0,4,NA,Inf,0.19,1,1,0,19.25,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-08,1809,2,0,0,0,0.11,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.11,0,0,0,15.33,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-09,1427,5,0,0,0,0.35,0,0,NA,NA,Inf,0,20,NA,0,0,0,0,1,0,0,2,NA,Inf,0.14,0,0,0,11.96,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-10,1594,1,0,0,0,0.06,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,13.81,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-11,1937,5,1,1,0,0.26,0,1,100,NA,Inf,0,80,NA,0,0,0,0,4,0,0,4,NA,Inf,0.21,1,1,0,18.11,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-12,2234,3,0,0,0,0.13,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.13,0,0,0,20.63,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-13,1513,3,0,0,0,0.2,0,0,NA,NA,Inf,0,33.33,NA,0,0,0,0,1,0,0,2,NA,Inf,0.13,0,0,0,16.23,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-14,1770,3,2,2,0,0.17,0,2,100,NA,Inf,0,100,NA,0,0,0,0,3,0,0,4,NA,Inf,0.23,2,2,0,17.44,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-15,2139,4,1,2,0,0.19,0,3,50, 00:00:10.0,Inf,0,50,NA,0,0,0,0,2,0,0,2,NA,Inf,0.09,2,6,47,20.45,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-16,2437,3,0,0,0,0.12,0,0,NA,NA,Inf,0,66.67,NA,0,0,0,0,2,0,0,3,NA,Inf,0.12,0,0,0,20.75,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-17,1025,2,0,0,0,0.2,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,8.83,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-18,638,1,0,2,0,0.16,0,2,0, 00:00:10.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,4,18,6.64,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-19,427,2,0,0,0,0.47,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.47,0,0,0,4.38,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-20,694,1,0,0,0,0.14,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.14,0,0,0,7.17,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-21,814,7,1,1,0,0.86,0,1,100,NA,Inf,0,57.14,NA,0,0,0,0,4,0,0,5,NA,Inf,0.61,1,1,0,8.16,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-22,745,3,1,1,0,0.4,0,1,100,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.4,1,1,0,8.36,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-23,1260,2,1,1,0,0.16,0,1,100,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.08,1,1,0,11.41,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-24,882,1,0,0,0,0.11,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,0.23,0,0,0,9.43,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-25,714,2,0,0,0,0.28,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.14,0,0,0,6.71,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-26,734,1,0,0,0,0.14,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,8.64,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-27,746,4,0,1,0,0.54,0,4,0, 00:00:40.0,Inf,0,50,NA,0,0,0,0,2,0,0,2,NA,Inf,0.27,1,4,126,7.87,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-28,654,1,0,0,0,0.15,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,7.36,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-29,516,1,1,1,0,0.19,0,1,100,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.19,1,1,0,6.42,NA,NA,0
"FA19","CU","GR","IG","DISP",2018-09-30,443,2,0,0,0,0.45,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.23,0,0,0,4.67,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-01,1134,2,1,1,0,0.18,0,1,100,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.18,1,1,0,6.3,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-02,1203,5,3,3,0,0.42,0,3,100,NA,Inf,0,80,NA,0,0,0,0,4,0,0,4,NA,Inf,0.33,3,3,0,9.19,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-03,1388,2,0,0,0,0.14,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,3,NA,Inf,0.22,0,0,0,10.08,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-04,1255,5,0,0,0,0.4,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,5,0,0,5,NA,Inf,0.4,0,0,0,9.6,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-05,987,3,0,0,0,0.3,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.3,0,0,0,8.74,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-06,1307,7,1,1,0,0.54,0,1,100,NA,Inf,0,85.71,NA,0,0,0,0,6,0,0,6,NA,Inf,0.46,1,1,0,10.51,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-07,1339,2,0,0,0,0.15,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,3,NA,Inf,0.22,0,0,0,10.34,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-08,1266,2,0,0,0,0.16,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.16,0,0,0,10.63,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-09,1332,6,0,0,0,0.45,0,0,NA,NA,Inf,0,83.33,NA,0,0,0,0,5,0,0,5,NA,Inf,0.38,0,0,0,10.25,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-10,1435,2,0,0,0,0.14,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.14,0,0,0,10.53,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-11,1194,4,0,0,0,0.34,0,0,NA,NA,Inf,0,75,NA,0,0,0,0,3,0,0,3,NA,Inf,0.25,0,0,0,9.98,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-12,1111,1,0,0,0,0.09,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.09,0,0,0,9.09,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-13,916,2,0,0,0,0.22,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.11,0,0,0,8.65,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-14,1231,4,0,0,0,0.32,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,4,0,0,4,NA,Inf,0.32,0,0,0,9.16,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-15,1342,3,1,1,0,0.22,0,1,100,NA,Inf,0,66.67,NA,0,0,0,0,2,0,0,2,NA,Inf,0.15,1,1,0,9.23,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-16,1142,1,0,0,0,0.09,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.09,0,0,0,8.43,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-17,1112,5,0,0,0,0.45,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,5,0,0,5,NA,Inf,0.45,0,0,0,7.89,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-18,1230,4,1,1,0,0.33,0,1,100,NA,Inf,0,100,NA,0,0,0,0,4,0,0,5,NA,Inf,0.41,1,1,0,8.83,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-19,1701,6,0,0,0,0.35,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,6,0,0,7,NA,Inf,0.41,0,0,0,11.34,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-20,1518,1,0,0,0,0.07,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,2,NA,Inf,0.13,0,0,0,10.65,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-21,1691,6,0,0,0,0.35,0,0,NA,NA,Inf,0,83.33,NA,0,0,0,0,5,0,0,5,NA,Inf,0.3,0,0,0,12.1,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-22,1634,9,0,0,0,0.55,0,0,NA,NA,Inf,0,77.78,NA,0,0,0,0,7,0,0,7,NA,Inf,0.43,0,0,0,12.12,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-23,1104,4,1,1,0,0.36,0,1,100,NA,Inf,0,100,NA,0,0,0,0,4,0,0,4,NA,Inf,0.36,1,1,0,10.23,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-24,1023,1,0,0,0,0.1,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,9.92,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-25,936,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,8.5,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-26,1112,1,0,0,0,0.09,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,10.83,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-27,1307,8,1,1,0,0.61,0,1,100,NA,Inf,0,100,NA,0,0,0,0,8,0,0,8,NA,Inf,0.61,1,1,0,11.76,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-02-28,1301,5,1,1,0,0.38,0,1,100,NA,Inf,0,100,NA,0,0,0,0,5,0,0,5,NA,Inf,0.38,1,1,0,11.22,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-01,1724,6,0,0,0,0.35,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,6,0,0,6,NA,Inf,0.35,0,0,0,11.62,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-02,1826,5,1,1,0,0.27,0,1,100,NA,Inf,0,80,NA,0,0,0,0,4,0,0,5,NA,Inf,0.27,1,1,0,12.61,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-03,1779,3,1,1,0,0.17,0,1,100,NA,Inf,0,66.67,NA,0,0,0,0,2,0,0,2,NA,Inf,0.11,1,1,0,11.56,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-04,1583,7,0,0,0,0.44,0,0,NA,NA,Inf,0,71.43,NA,0,0,0,0,5,0,0,5,NA,Inf,0.32,0,0,0,10.83,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-05,1641,3,2,2,0,0.18,0,2,100,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.18,2,2,0,11.55,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-06,1602,2,0,0,0,0.12,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.12,0,0,0,11.84,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-07,1301,3,4,4,0,0.23,0,4,100,NA,Inf,0,66.67,NA,0,0,0,0,2,0,0,2,NA,Inf,0.15,4,4,0,11.76,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-08,1232,3,0,0,0,0.24,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.24,0,0,0,11,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-09,1222,2,0,0,0,0.16,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.08,0,0,0,10.76,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-10,1075,5,2,2,0,0.47,0,2,100,NA,Inf,0,80,NA,0,0,0,0,4,0,0,5,NA,Inf,0.47,2,2,0,9.41,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-11,1134,1,0,0,0,0.09,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.09,0,0,0,9.05,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-12,1248,1,0,0,0,0.08,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,2,NA,Inf,0.16,0,0,0,10.38,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-13,1175,2,0,0,0,0.17,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.09,0,0,0,10.06,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-14,1586,6,0,0,0,0.38,0,0,NA,NA,Inf,0,66.67,NA,0,0,0,0,4,0,0,4,NA,Inf,0.25,0,0,0,12.67,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-15,1568,4,0,0,0,0.26,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,4,0,0,4,NA,Inf,0.26,0,0,0,12.92,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-16,1411,1,1,1,0,0.07,0,1,100,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.07,1,1,0,12.64,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-17,1165,6,1,1,0,0.52,0,1,100,NA,Inf,0,100,NA,0,0,0,0,6,0,0,6,NA,Inf,0.52,1,1,0,9.76,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-18,1438,4,1,1,0,0.28,0,1,100,NA,Inf,0,100,NA,0,0,0,0,4,0,0,4,NA,Inf,0.28,1,1,0,12.01,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-19,1619,2,1,1,0,0.12,0,1,100,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.12,1,1,0,14.93,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-20,1511,4,0,0,0,0.26,0,0,NA,NA,Inf,0,75,NA,0,0,0,0,3,0,0,3,NA,Inf,0.2,0,0,0,14.4,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-21,1921,4,0,0,0,0.21,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,4,0,0,4,NA,Inf,0.21,0,0,0,16.17,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-22,2207,3,1,1,0,0.14,0,1,100,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.14,1,1,0,16.49,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-23,1871,6,1,1,0,0.32,0,1,100,NA,Inf,0,100,NA,0,0,0,0,6,0,0,6,NA,Inf,0.32,1,1,0,14.87,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-24,1764,3,2,2,0,0.17,0,2,100,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.17,2,2,0,15.06,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-25,1577,2,1,1,0,0.13,0,1,100,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.06,1,1,0,14.34,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-26,1522,2,0,0,0,0.13,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,2,NA,Inf,0.13,0,0,0,12.86,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-27,1401,3,0,0,0,0.21,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.21,0,0,0,13.43,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-28,1498,4,2,2,0,0.27,0,2,100,NA,Inf,0,100,NA,0,0,0,0,4,0,0,4,NA,Inf,0.27,2,2,0,14.37,NA,NA,0
"FA19","CU","GR","IG","DISP",2019-03-29,1839,6,0,0,0,0.33,0,0,NA,NA,Inf,0,83.33,NA,0,0,0,0,5,0,0,5,NA,Inf,0.27,0,0,0,16.16,NA,NA,0
